timestamp,session_id,tag_id,response_time_ms,positioning_accuracy_m,trilateration_success,proximity_events_count,active_tags_count
2025-06-24T11:01:46.971321,20250624_110136,sim_tag1,72.78,0.0785,100.0,0,3
2025-06-24T11:01:46.971321,20250624_110136,sim_tag2,72.78,0.0785,100.0,0,3
2025-06-24T11:01:46.971321,20250624_110136,sim_tag3,72.78,0.0785,100.0,0,3
2025-06-24T11:01:56.972233,20250624_110136,sim_tag1,121.1,0.0785,100.0,29,3
2025-06-24T11:01:56.972233,20250624_110136,sim_tag2,121.1,0.0785,100.0,29,3
2025-06-24T11:01:56.972233,20250624_110136,sim_tag3,121.1,0.0785,100.0,29,3
2025-06-24T11:02:06.973564,20250624_110136,sim_tag1,123.14,0.078,100.0,57,3
2025-06-24T11:02:06.973564,20250624_110136,sim_tag2,123.14,0.078,100.0,57,3
2025-06-24T11:02:06.973564,20250624_110136,sim_tag3,123.14,0.078,100.0,57,3
2025-06-24T11:02:16.982653,20250624_110136,sim_tag1,123.86,0.0797,100.0,81,3
2025-06-24T11:02:16.982653,20250624_110136,sim_tag2,123.86,0.0797,100.0,81,3
2025-06-24T11:02:16.982653,20250624_110136,sim_tag3,123.86,0.0797,100.0,81,3
2025-06-24T11:02:26.985857,20250624_110136,sim_tag1,124.23,0.0801,100.0,97,3
2025-06-24T11:02:26.985857,20250624_110136,sim_tag2,124.23,0.0801,100.0,97,3
2025-06-24T11:02:26.985857,20250624_110136,sim_tag3,124.23,0.0801,100.0,97,3
2025-06-24T11:02:36.988931,20250624_110136,sim_tag1,125.37,0.0807,100.0,119,3
2025-06-24T11:02:36.988931,20250624_110136,sim_tag2,125.37,0.0807,100.0,119,3
2025-06-24T11:02:36.988931,20250624_110136,sim_tag3,125.37,0.0807,100.0,119,3
2025-06-24T11:02:46.994991,20250624_110136,sim_tag1,125.37,0.0811,100.0,218,3
2025-06-24T11:02:46.994991,20250624_110136,sim_tag2,125.37,0.0811,100.0,218,3
2025-06-24T11:02:46.994991,20250624_110136,sim_tag3,125.37,0.0811,100.0,218,3
2025-06-24T11:02:56.996854,20250624_110136,sim_tag1,125.36,0.08,100.0,408,3
2025-06-24T11:02:56.996854,20250624_110136,sim_tag2,125.36,0.08,100.0,408,3
2025-06-24T11:02:56.996854,20250624_110136,sim_tag3,125.36,0.08,100.0,408,3
2025-06-24T11:03:06.998368,20250624_110136,sim_tag1,125.36,0.0802,100.0,463,3
2025-06-24T11:03:06.998368,20250624_110136,sim_tag2,125.36,0.0802,100.0,463,3
2025-06-24T11:03:06.998368,20250624_110136,sim_tag3,125.36,0.0802,100.0,463,3
2025-06-24T11:03:16.999277,20250624_110136,sim_tag1,125.33,0.0795,100.0,581,3
2025-06-24T11:03:16.999277,20250624_110136,sim_tag2,125.33,0.0795,100.0,581,3
2025-06-24T11:03:16.999277,20250624_110136,sim_tag3,125.33,0.0795,100.0,581,3
2025-06-24T11:03:27.000686,20250624_110136,sim_tag1,125.35,0.0792,100.0,625,3
2025-06-24T11:03:27.000686,20250624_110136,sim_tag2,125.35,0.0792,100.0,625,3
2025-06-24T11:03:27.000686,20250624_110136,sim_tag3,125.35,0.0792,100.0,625,3
2025-06-24T11:03:37.005610,20250624_110136,sim_tag1,125.35,0.0791,100.0,763,3
2025-06-24T11:03:37.005610,20250624_110136,sim_tag2,125.35,0.0791,100.0,763,3
2025-06-24T11:03:37.005610,20250624_110136,sim_tag3,125.35,0.0791,100.0,763,3
2025-06-24T11:03:47.006999,20250624_110136,sim_tag1,125.36,0.0794,100.0,785,3
2025-06-24T11:03:47.006999,20250624_110136,sim_tag2,125.36,0.0794,100.0,785,3
2025-06-24T11:03:47.006999,20250624_110136,sim_tag3,125.36,0.0794,100.0,785,3
2025-06-24T11:03:57.009293,20250624_110136,sim_tag1,125.36,0.0782,100.0,819,3
2025-06-24T11:03:57.009293,20250624_110136,sim_tag2,125.36,0.0782,100.0,819,3
2025-06-24T11:03:57.009293,20250624_110136,sim_tag3,125.36,0.0782,100.0,819,3
2025-06-24T11:04:07.010326,20250624_110136,sim_tag1,125.35,0.079,100.0,874,3
2025-06-24T11:04:07.010326,20250624_110136,sim_tag2,125.35,0.079,100.0,874,3
2025-06-24T11:04:07.010326,20250624_110136,sim_tag3,125.35,0.079,100.0,874,3
2025-06-24T11:04:17.014456,20250624_110136,sim_tag1,125.35,0.079,100.0,887,3
2025-06-24T11:04:17.014456,20250624_110136,sim_tag2,125.35,0.079,100.0,887,3
2025-06-24T11:04:17.014456,20250624_110136,sim_tag3,125.35,0.079,100.0,887,3
2025-06-24T11:04:27.016366,20250624_110136,sim_tag1,125.34,0.0795,100.0,945,3
2025-06-24T11:04:27.016366,20250624_110136,sim_tag2,125.34,0.0795,100.0,945,3
2025-06-24T11:04:27.016366,20250624_110136,sim_tag3,125.34,0.0795,100.0,945,3
2025-06-24T11:04:37.017464,20250624_110136,sim_tag1,125.35,0.0799,100.0,945,3
2025-06-24T11:04:37.017464,20250624_110136,sim_tag2,125.35,0.0799,100.0,945,3
2025-06-24T11:04:37.017464,20250624_110136,sim_tag3,125.35,0.0799,100.0,945,3
2025-06-24T11:04:47.020240,20250624_110136,sim_tag1,125.36,0.0794,100.0,957,3
2025-06-24T11:04:47.020240,20250624_110136,sim_tag2,125.36,0.0794,100.0,957,3
2025-06-24T11:04:47.020240,20250624_110136,sim_tag3,125.36,0.0794,100.0,957,3
2025-06-24T11:04:57.021717,20250624_110136,sim_tag1,125.35,0.0803,100.0,988,3
2025-06-24T11:04:57.021717,20250624_110136,sim_tag2,125.35,0.0803,100.0,988,3
2025-06-24T11:04:57.021717,20250624_110136,sim_tag3,125.35,0.0803,100.0,988,3
2025-06-24T11:22:35.499523,20250624_112225,sim_tag1,116.77,0.0778,100.0,25,3
2025-06-24T11:22:35.499523,20250624_112225,sim_tag2,116.77,0.0778,100.0,25,3
2025-06-24T11:22:35.499523,20250624_112225,sim_tag3,116.77,0.0778,100.0,25,3
2025-06-24T11:22:45.500644,20250624_112225,sim_tag1,122.32,0.0804,100.0,132,3
2025-06-24T11:22:45.500644,20250624_112225,sim_tag2,122.32,0.0804,100.0,132,3
2025-06-24T11:22:45.500644,20250624_112225,sim_tag3,122.32,0.0804,100.0,132,3
2025-06-24T11:22:55.502961,20250624_112225,sim_tag1,123.51,0.0803,100.0,310,3
2025-06-24T11:22:55.502961,20250624_112225,sim_tag2,123.51,0.0803,100.0,310,3
2025-06-24T11:22:55.502961,20250624_112225,sim_tag3,123.51,0.0803,100.0,310,3
2025-06-24T11:23:05.504016,20250624_112225,sim_tag1,124.03,0.08,100.0,379,3
2025-06-24T11:23:05.504016,20250624_112225,sim_tag2,124.03,0.08,100.0,379,3
2025-06-24T11:23:05.504016,20250624_112225,sim_tag3,124.03,0.08,100.0,379,3
2025-06-24T11:23:15.505520,20250624_112225,sim_tag1,125.32,0.0804,100.0,379,3
2025-06-24T11:23:15.505520,20250624_112225,sim_tag2,125.32,0.0804,100.0,379,3
2025-06-24T11:23:15.505520,20250624_112225,sim_tag3,125.32,0.0804,100.0,379,3
2025-06-24T11:23:25.509407,20250624_112225,sim_tag1,125.33,0.0793,100.0,437,3
2025-06-24T11:23:25.509407,20250624_112225,sim_tag2,125.33,0.0793,100.0,437,3
2025-06-24T11:23:25.509407,20250624_112225,sim_tag3,125.33,0.0793,100.0,437,3
2025-06-24T11:23:35.512095,20250624_112225,sim_tag1,125.35,0.0803,100.0,510,3
2025-06-24T11:23:35.512095,20250624_112225,sim_tag2,125.35,0.0803,100.0,510,3
2025-06-24T11:23:35.512095,20250624_112225,sim_tag3,125.35,0.0803,100.0,510,3
2025-06-24T11:23:45.514827,20250624_112225,sim_tag1,125.35,0.0814,100.0,553,3
2025-06-24T11:23:45.514827,20250624_112225,sim_tag2,125.35,0.0814,100.0,553,3
2025-06-24T11:23:45.514827,20250624_112225,sim_tag3,125.35,0.0814,100.0,553,3
2025-06-24T11:23:55.517352,20250624_112225,sim_tag1,125.35,0.0801,100.0,628,3
2025-06-24T11:23:55.517352,20250624_112225,sim_tag2,125.35,0.0801,100.0,628,3
2025-06-24T11:23:55.517352,20250624_112225,sim_tag3,125.35,0.0801,100.0,628,3
2025-06-24T11:24:05.524890,20250624_112225,sim_tag1,125.35,0.0809,100.0,739,3
2025-06-24T11:24:05.524890,20250624_112225,sim_tag2,125.35,0.0809,100.0,739,3
2025-06-24T11:24:05.524890,20250624_112225,sim_tag3,125.35,0.0809,100.0,739,3
2025-06-24T11:24:15.527214,20250624_112225,sim_tag1,125.33,0.0801,100.0,785,3
2025-06-24T11:24:15.527214,20250624_112225,sim_tag2,125.33,0.0801,100.0,785,3
2025-06-24T11:24:15.527214,20250624_112225,sim_tag3,125.33,0.0801,100.0,785,3
2025-06-24T11:24:25.529632,20250624_112225,sim_tag1,125.34,0.0791,100.0,877,3
2025-06-24T11:24:25.529632,20250624_112225,sim_tag2,125.34,0.0791,100.0,877,3
2025-06-24T11:24:25.529632,20250624_112225,sim_tag3,125.34,0.0791,100.0,877,3
2025-06-24T11:24:35.530784,20250624_112225,sim_tag1,125.33,0.0788,100.0,911,3
2025-06-24T11:24:35.530784,20250624_112225,sim_tag2,125.33,0.0788,100.0,911,3
2025-06-24T11:24:35.530784,20250624_112225,sim_tag3,125.33,0.0788,100.0,911,3
2025-06-24T11:24:45.535579,20250624_112225,sim_tag1,125.33,0.0782,100.0,911,3
2025-06-24T11:24:45.535579,20250624_112225,sim_tag2,125.33,0.0782,100.0,911,3
2025-06-24T11:24:45.535579,20250624_112225,sim_tag3,125.33,0.0782,100.0,911,3
2025-06-24T11:24:55.536886,20250624_112225,sim_tag1,125.33,0.0772,100.0,911,3
2025-06-24T11:24:55.536886,20250624_112225,sim_tag2,125.33,0.0772,100.0,911,3
2025-06-24T11:24:55.536886,20250624_112225,sim_tag3,125.33,0.0772,100.0,911,3
2025-06-24T11:25:05.539553,20250624_112225,sim_tag1,125.34,0.0759,100.0,946,3
2025-06-24T11:25:05.539553,20250624_112225,sim_tag2,125.34,0.0759,100.0,946,3
2025-06-24T11:25:05.539553,20250624_112225,sim_tag3,125.34,0.0759,100.0,946,3
2025-06-24T11:25:15.545556,20250624_112225,sim_tag1,125.33,0.0754,100.0,981,3
2025-06-24T11:25:15.545556,20250624_112225,sim_tag2,125.33,0.0754,100.0,981,3
2025-06-24T11:25:15.545556,20250624_112225,sim_tag3,125.33,0.0754,100.0,981,3
2025-06-24T11:25:25.549132,20250624_112225,sim_tag1,125.35,0.0765,100.0,1038,3
2025-06-24T11:25:25.549132,20250624_112225,sim_tag2,125.35,0.0765,100.0,1038,3
2025-06-24T11:25:25.549132,20250624_112225,sim_tag3,125.35,0.0765,100.0,1038,3
2025-06-24T11:25:35.551030,20250624_112225,sim_tag1,125.34,0.078,100.0,1046,3
2025-06-24T11:25:35.551030,20250624_112225,sim_tag2,125.34,0.078,100.0,1046,3
2025-06-24T11:25:35.551030,20250624_112225,sim_tag3,125.34,0.078,100.0,1046,3
2025-06-24T11:25:45.554738,20250624_112225,sim_tag1,125.37,0.0792,100.0,1095,3
2025-06-24T11:25:45.554738,20250624_112225,sim_tag2,125.37,0.0792,100.0,1095,3
2025-06-24T11:25:45.554738,20250624_112225,sim_tag3,125.37,0.0792,100.0,1095,3
2025-06-24T11:25:55.556503,20250624_112225,sim_tag1,125.35,0.0799,100.0,1095,3
2025-06-24T11:25:55.556503,20250624_112225,sim_tag2,125.35,0.0799,100.0,1095,3
2025-06-24T11:25:55.556503,20250624_112225,sim_tag3,125.35,0.0799,100.0,1095,3
2025-06-24T11:26:05.558000,20250624_112225,sim_tag1,125.35,0.0807,100.0,1129,3
2025-06-24T11:26:05.558000,20250624_112225,sim_tag2,125.35,0.0807,100.0,1129,3
2025-06-24T11:26:05.558000,20250624_112225,sim_tag3,125.35,0.0807,100.0,1129,3
2025-06-24T11:26:15.561405,20250624_112225,sim_tag1,125.34,0.0799,100.0,1129,3
2025-06-24T11:26:15.561405,20250624_112225,sim_tag2,125.34,0.0799,100.0,1129,3
2025-06-24T11:26:15.561405,20250624_112225,sim_tag3,125.34,0.0799,100.0,1129,3
2025-06-24T11:26:25.563646,20250624_112225,sim_tag1,125.36,0.081,100.0,1129,3
2025-06-24T11:26:25.563646,20250624_112225,sim_tag2,125.36,0.081,100.0,1129,3
2025-06-24T11:26:25.563646,20250624_112225,sim_tag3,125.36,0.081,100.0,1129,3
2025-06-24T11:26:35.565334,20250624_112225,sim_tag1,125.35,0.081,100.0,1134,3
2025-06-24T11:26:35.565334,20250624_112225,sim_tag2,125.35,0.081,100.0,1134,3
2025-06-24T11:26:35.565334,20250624_112225,sim_tag3,125.35,0.081,100.0,1134,3
2025-06-24T11:26:45.572482,20250624_112225,sim_tag1,125.37,0.0802,100.0,1196,3
2025-06-24T11:26:45.572482,20250624_112225,sim_tag2,125.37,0.0802,100.0,1196,3
2025-06-24T11:26:45.572482,20250624_112225,sim_tag3,125.37,0.0802,100.0,1196,3
2025-06-24T11:26:55.574303,20250624_112225,sim_tag1,125.36,0.0806,100.0,1210,3
2025-06-24T11:26:55.574303,20250624_112225,sim_tag2,125.36,0.0806,100.0,1210,3
2025-06-24T11:26:55.574303,20250624_112225,sim_tag3,125.36,0.0806,100.0,1210,3
2025-06-24T11:27:05.575441,20250624_112225,sim_tag1,125.36,0.0796,100.0,1231,3
2025-06-24T11:27:05.575441,20250624_112225,sim_tag2,125.36,0.0796,100.0,1231,3
2025-06-24T11:27:05.575441,20250624_112225,sim_tag3,125.36,0.0796,100.0,1231,3
2025-06-24T11:27:15.584686,20250624_112225,sim_tag1,125.36,0.0802,100.0,1319,3
2025-06-24T11:27:15.584686,20250624_112225,sim_tag2,125.36,0.0802,100.0,1319,3
2025-06-24T11:27:15.584686,20250624_112225,sim_tag3,125.36,0.0802,100.0,1319,3
2025-06-24T11:27:25.587707,20250624_112225,sim_tag1,125.36,0.0802,100.0,1371,3
2025-06-24T11:27:25.587707,20250624_112225,sim_tag2,125.36,0.0802,100.0,1371,3
2025-06-24T11:27:25.587707,20250624_112225,sim_tag3,125.36,0.0802,100.0,1371,3
2025-06-24T11:27:35.593601,20250624_112225,sim_tag1,125.34,0.0809,100.0,1449,3
2025-06-24T11:27:35.593601,20250624_112225,sim_tag2,125.34,0.0809,100.0,1449,3
2025-06-24T11:27:35.593601,20250624_112225,sim_tag3,125.34,0.0809,100.0,1449,3
2025-06-24T11:27:45.595117,20250624_112225,sim_tag1,125.34,0.0799,100.0,1537,3
2025-06-24T11:27:45.595117,20250624_112225,sim_tag2,125.34,0.0799,100.0,1537,3
2025-06-24T11:27:45.595117,20250624_112225,sim_tag3,125.34,0.0799,100.0,1537,3
2025-06-24T11:27:55.596473,20250624_112225,sim_tag1,125.34,0.0796,100.0,1591,3
2025-06-24T11:27:55.596473,20250624_112225,sim_tag2,125.34,0.0796,100.0,1591,3
2025-06-24T11:27:55.596473,20250624_112225,sim_tag3,125.34,0.0796,100.0,1591,3
2025-06-24T11:28:05.599989,20250624_112225,sim_tag1,125.32,0.0798,100.0,1635,3
2025-06-24T11:28:05.599989,20250624_112225,sim_tag2,125.32,0.0798,100.0,1635,3
2025-06-24T11:28:05.599989,20250624_112225,sim_tag3,125.32,0.0798,100.0,1635,3
2025-06-24T11:28:15.603784,20250624_112225,sim_tag1,125.34,0.0788,100.0,1850,3
2025-06-24T11:28:15.603784,20250624_112225,sim_tag2,125.34,0.0788,100.0,1850,3
2025-06-24T11:28:15.603784,20250624_112225,sim_tag3,125.34,0.0788,100.0,1850,3
2025-06-24T11:28:25.605434,20250624_112225,sim_tag1,125.34,0.0788,100.0,2000,3
2025-06-24T11:28:25.605434,20250624_112225,sim_tag2,125.34,0.0788,100.0,2000,3
2025-06-24T11:28:25.605434,20250624_112225,sim_tag3,125.34,0.0788,100.0,2000,3
2025-06-24T11:28:35.606509,20250624_112225,sim_tag1,125.36,0.0786,100.0,2001,3
2025-06-24T11:28:35.606509,20250624_112225,sim_tag2,125.36,0.0786,100.0,2001,3
2025-06-24T11:28:35.606509,20250624_112225,sim_tag3,125.36,0.0786,100.0,2001,3
2025-06-24T11:28:45.609834,20250624_112225,sim_tag1,125.34,0.0798,100.0,2001,3
2025-06-24T11:28:45.609834,20250624_112225,sim_tag2,125.34,0.0798,100.0,2001,3
2025-06-24T11:28:45.609834,20250624_112225,sim_tag3,125.34,0.0798,100.0,2001,3
2025-06-24T11:28:55.614409,20250624_112225,sim_tag1,125.33,0.0803,100.0,2009,3
2025-06-24T11:28:55.614409,20250624_112225,sim_tag2,125.33,0.0803,100.0,2009,3
2025-06-24T11:28:55.614409,20250624_112225,sim_tag3,125.33,0.0803,100.0,2009,3
2025-06-24T11:29:05.614868,20250624_112225,sim_tag1,125.31,0.0807,100.0,2057,3
2025-06-24T11:29:05.614868,20250624_112225,sim_tag2,125.31,0.0807,100.0,2057,3
2025-06-24T11:29:05.614868,20250624_112225,sim_tag3,125.31,0.0807,100.0,2057,3
2025-06-24T11:29:15.616341,20250624_112225,sim_tag1,125.33,0.0812,100.0,2102,3
2025-06-24T11:29:15.616341,20250624_112225,sim_tag2,125.33,0.0812,100.0,2102,3
2025-06-24T11:29:15.616341,20250624_112225,sim_tag3,125.33,0.0812,100.0,2102,3
2025-06-24T11:29:25.618315,20250624_112225,sim_tag1,125.34,0.0814,100.0,2108,3
2025-06-24T11:29:25.618315,20250624_112225,sim_tag2,125.34,0.0814,100.0,2108,3
2025-06-24T11:29:25.618315,20250624_112225,sim_tag3,125.34,0.0814,100.0,2108,3
2025-06-24T11:29:35.619652,20250624_112225,sim_tag1,125.31,0.0805,100.0,2124,3
2025-06-24T11:29:35.619652,20250624_112225,sim_tag2,125.31,0.0805,100.0,2124,3
2025-06-24T11:29:35.619652,20250624_112225,sim_tag3,125.31,0.0805,100.0,2124,3
2025-06-24T11:29:45.621028,20250624_112225,sim_tag1,125.33,0.0829,100.0,2193,3
2025-06-24T11:29:45.621028,20250624_112225,sim_tag2,125.33,0.0829,100.0,2193,3
2025-06-24T11:29:45.621028,20250624_112225,sim_tag3,125.33,0.0829,100.0,2193,3
2025-06-24T11:29:55.624395,20250624_112225,sim_tag1,125.35,0.0823,100.0,2193,3
2025-06-24T11:29:55.624395,20250624_112225,sim_tag2,125.35,0.0823,100.0,2193,3
2025-06-24T11:29:55.624395,20250624_112225,sim_tag3,125.35,0.0823,100.0,2193,3
2025-06-24T11:30:05.629014,20250624_112225,sim_tag1,125.35,0.0823,100.0,2220,3
2025-06-24T11:30:05.629014,20250624_112225,sim_tag2,125.35,0.0823,100.0,2220,3
2025-06-24T11:30:05.629014,20250624_112225,sim_tag3,125.35,0.0823,100.0,2220,3
2025-06-24T11:30:15.630178,20250624_112225,sim_tag1,125.36,0.0835,100.0,2289,3
2025-06-24T11:30:15.630178,20250624_112225,sim_tag2,125.36,0.0835,100.0,2289,3
2025-06-24T11:30:15.630178,20250624_112225,sim_tag3,125.36,0.0835,100.0,2289,3
2025-06-24T11:30:25.637073,20250624_112225,sim_tag1,125.36,0.0817,100.0,2525,3
2025-06-24T11:30:25.637073,20250624_112225,sim_tag2,125.36,0.0817,100.0,2525,3
2025-06-24T11:30:25.637073,20250624_112225,sim_tag3,125.36,0.0817,100.0,2525,3
2025-06-24T11:30:35.643339,20250624_112225,sim_tag1,125.34,0.0805,100.0,2685,3
2025-06-24T11:30:35.643339,20250624_112225,sim_tag2,125.34,0.0805,100.0,2685,3
2025-06-24T11:30:35.643339,20250624_112225,sim_tag3,125.34,0.0805,100.0,2685,3
2025-06-24T11:30:45.644399,20250624_112225,sim_tag1,125.37,0.0816,100.0,2687,3
2025-06-24T11:30:45.644399,20250624_112225,sim_tag2,125.37,0.0816,100.0,2687,3
2025-06-24T11:30:45.644399,20250624_112225,sim_tag3,125.37,0.0816,100.0,2687,3
2025-06-24T11:30:55.648268,20250624_112225,sim_tag1,125.33,0.0815,100.0,2719,3
2025-06-24T11:30:55.648268,20250624_112225,sim_tag2,125.33,0.0815,100.0,2719,3
2025-06-24T11:30:55.648268,20250624_112225,sim_tag3,125.33,0.0815,100.0,2719,3
2025-06-24T11:31:05.649447,20250624_112225,sim_tag1,125.34,0.0816,100.0,2810,3
2025-06-24T11:31:05.649447,20250624_112225,sim_tag2,125.34,0.0816,100.0,2810,3
2025-06-24T11:31:05.649447,20250624_112225,sim_tag3,125.34,0.0816,100.0,2810,3
2025-06-24T11:31:15.650887,20250624_112225,sim_tag1,125.34,0.0819,100.0,2844,3
2025-06-24T11:31:15.650887,20250624_112225,sim_tag2,125.34,0.0819,100.0,2844,3
2025-06-24T11:31:15.650887,20250624_112225,sim_tag3,125.34,0.0819,100.0,2844,3
2025-06-24T11:31:25.653289,20250624_112225,sim_tag1,125.33,0.0802,100.0,2935,3
2025-06-24T11:31:25.653289,20250624_112225,sim_tag2,125.33,0.0802,100.0,2935,3
2025-06-24T11:31:25.653289,20250624_112225,sim_tag3,125.33,0.0802,100.0,2935,3
2025-06-24T11:31:35.654106,20250624_112225,sim_tag1,125.32,0.0808,100.0,2982,3
2025-06-24T11:31:35.654106,20250624_112225,sim_tag2,125.32,0.0808,100.0,2982,3
2025-06-24T11:31:35.654106,20250624_112225,sim_tag3,125.32,0.0808,100.0,2982,3
2025-06-24T11:31:45.657372,20250624_112225,sim_tag1,125.34,0.0793,100.0,3061,3
2025-06-24T11:31:45.657372,20250624_112225,sim_tag2,125.34,0.0793,100.0,3061,3
2025-06-24T11:31:45.657372,20250624_112225,sim_tag3,125.34,0.0793,100.0,3061,3
2025-06-24T11:31:55.661009,20250624_112225,sim_tag1,125.37,0.0787,100.0,3107,3
2025-06-24T11:31:55.661009,20250624_112225,sim_tag2,125.37,0.0787,100.0,3107,3
2025-06-24T11:31:55.661009,20250624_112225,sim_tag3,125.37,0.0787,100.0,3107,3
2025-06-24T11:32:05.662118,20250624_112225,sim_tag1,125.35,0.0791,100.0,3164,3
2025-06-24T11:32:05.662118,20250624_112225,sim_tag2,125.35,0.0791,100.0,3164,3
2025-06-24T11:32:05.662118,20250624_112225,sim_tag3,125.35,0.0791,100.0,3164,3
2025-06-24T11:32:15.664402,20250624_112225,sim_tag1,125.37,0.0788,100.0,3198,3
2025-06-24T11:32:15.664402,20250624_112225,sim_tag2,125.37,0.0788,100.0,3198,3
2025-06-24T11:32:15.664402,20250624_112225,sim_tag3,125.37,0.0788,100.0,3198,3
2025-06-24T11:32:25.669288,20250624_112225,sim_tag1,125.38,0.0795,100.0,3229,3
2025-06-24T11:32:25.669288,20250624_112225,sim_tag2,125.38,0.0795,100.0,3229,3
2025-06-24T11:32:25.669288,20250624_112225,sim_tag3,125.38,0.0795,100.0,3229,3
2025-06-24T11:32:35.675305,20250624_112225,sim_tag1,125.39,0.0808,100.0,3244,3
2025-06-24T11:32:35.675305,20250624_112225,sim_tag2,125.39,0.0808,100.0,3244,3
2025-06-24T11:32:35.675305,20250624_112225,sim_tag3,125.39,0.0808,100.0,3244,3
2025-06-24T11:32:45.679810,20250624_112225,sim_tag1,125.4,0.0808,100.0,3244,3
2025-06-24T11:32:45.679810,20250624_112225,sim_tag2,125.4,0.0808,100.0,3244,3
2025-06-24T11:32:45.679810,20250624_112225,sim_tag3,125.4,0.0808,100.0,3244,3
2025-06-24T11:32:55.681682,20250624_112225,sim_tag1,125.38,0.0804,100.0,3244,3
2025-06-24T11:32:55.681682,20250624_112225,sim_tag2,125.38,0.0804,100.0,3244,3
2025-06-24T11:32:55.681682,20250624_112225,sim_tag3,125.38,0.0804,100.0,3244,3
2025-06-24T11:33:05.684569,20250624_112225,sim_tag1,125.37,0.0799,100.0,3340,3
2025-06-24T11:33:05.684569,20250624_112225,sim_tag2,125.37,0.0799,100.0,3340,3
2025-06-24T11:33:05.684569,20250624_112225,sim_tag3,125.37,0.0799,100.0,3340,3
2025-06-24T11:33:15.686998,20250624_112225,sim_tag1,125.35,0.0806,100.0,3484,3
2025-06-24T11:33:15.686998,20250624_112225,sim_tag2,125.35,0.0806,100.0,3484,3
2025-06-24T11:33:15.686998,20250624_112225,sim_tag3,125.35,0.0806,100.0,3484,3
2025-06-24T11:33:25.695780,20250624_112225,sim_tag1,125.34,0.0805,100.0,3717,3
2025-06-24T11:33:25.695780,20250624_112225,sim_tag2,125.34,0.0805,100.0,3717,3
2025-06-24T11:33:25.695780,20250624_112225,sim_tag3,125.34,0.0805,100.0,3717,3
2025-06-24T11:33:35.698010,20250624_112225,sim_tag1,125.34,0.0804,100.0,3762,3
2025-06-24T11:33:35.698010,20250624_112225,sim_tag2,125.34,0.0804,100.0,3762,3
2025-06-24T11:33:35.698010,20250624_112225,sim_tag3,125.34,0.0804,100.0,3762,3
2025-06-24T11:33:45.706308,20250624_112225,sim_tag1,125.34,0.0803,100.0,3803,3
2025-06-24T11:33:45.706308,20250624_112225,sim_tag2,125.34,0.0803,100.0,3803,3
2025-06-24T11:33:45.706308,20250624_112225,sim_tag3,125.34,0.0803,100.0,3803,3
2025-06-24T11:33:55.709855,20250624_112225,sim_tag1,125.35,0.0809,100.0,3940,3
2025-06-24T11:33:55.709855,20250624_112225,sim_tag2,125.35,0.0809,100.0,3940,3
2025-06-24T11:33:55.709855,20250624_112225,sim_tag3,125.35,0.0809,100.0,3940,3
2025-06-24T11:34:05.711277,20250624_112225,sim_tag1,125.35,0.0797,100.0,3973,3
2025-06-24T11:34:05.711277,20250624_112225,sim_tag2,125.35,0.0797,100.0,3973,3
2025-06-24T11:34:05.711277,20250624_112225,sim_tag3,125.35,0.0797,100.0,3973,3
2025-06-24T11:34:15.713573,20250624_112225,sim_tag1,125.36,0.0799,100.0,4029,3
2025-06-24T11:34:15.713573,20250624_112225,sim_tag2,125.36,0.0799,100.0,4029,3
2025-06-24T11:34:15.713573,20250624_112225,sim_tag3,125.36,0.0799,100.0,4029,3
2025-06-24T11:34:25.714215,20250624_112225,sim_tag1,125.36,0.08,100.0,4109,3
2025-06-24T11:34:25.714215,20250624_112225,sim_tag2,125.36,0.08,100.0,4109,3
2025-06-24T11:34:25.714215,20250624_112225,sim_tag3,125.36,0.08,100.0,4109,3
2025-06-24T11:34:35.715800,20250624_112225,sim_tag1,125.35,0.0809,100.0,4120,3
2025-06-24T11:34:35.715800,20250624_112225,sim_tag2,125.35,0.0809,100.0,4120,3
2025-06-24T11:34:35.715800,20250624_112225,sim_tag3,125.35,0.0809,100.0,4120,3
2025-06-24T11:34:45.718099,20250624_112225,sim_tag1,125.34,0.0814,100.0,4120,3
2025-06-24T11:34:45.718099,20250624_112225,sim_tag2,125.34,0.0814,100.0,4120,3
2025-06-24T11:34:45.718099,20250624_112225,sim_tag3,125.34,0.0814,100.0,4120,3
2025-06-24T11:34:55.719332,20250624_112225,sim_tag1,125.35,0.0816,100.0,4143,3
2025-06-24T11:34:55.719332,20250624_112225,sim_tag2,125.35,0.0816,100.0,4143,3
2025-06-24T11:34:55.719332,20250624_112225,sim_tag3,125.35,0.0816,100.0,4143,3
